product_name,review_title,review_text,review_rating,helpful_count
"PUMA Boy's Unisex-Child Basket Bow Slip On Sneaker, Cerulean-Peacoat, 4 UK",Slip-on tennis shoe and difficult to put on!!!!!,"Okay shoe, super cute, but very hard to put on no adjustable shoe laces they are elastic and built-in shoe.... in my opinion they run kind of big I returned them for a smaller size both sizes were hard to put on took up a lot of time trying to get these on for school.... I would have liked them better if they were adjustable and I could tie them myself but it is great that they are elastic because they will never come loose at school but like I said very hard to put on....",3,
"adidas Originals Men's Continental 80 Sneaker, Gold Metallic/Matte Gold/Crystal White, 5 UK",Great quality and great price!,"They are the perfect ""dress"" runner for my son.",5,
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",Adidas women’s D.O.N 2,Very comfortable. Very stylish. Fit is proper to the size.,5,
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",The shoes came used and dirty,"I never write reviews but thought this was worth cautioning. I ordered a size 3, as we had bought a size 2.5 in the store and the shoe didn’t have much room to grow. The store was sold out and this is the only place I have found a 3 in the blue color. You can see in the pictures a comparison of the sole of the new shoe from the store vs the shoe I bought here. The soles of the shoe bought here are filthy and the inside of the shoe has hair and some balled lint from obvious wear. These will be returned, as I thought I was purchasing a new pair of shoes.Also, for sizing reference I would definitely size up a half to full size for your kids.",1,2 people found this helpful
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",Whoa! Best bang for the buck!,"After spending upwards of $200 on my 11 year old *picky* son's basketball shoes for the last 3-4 years from brands like Nike and Under Armor, I decided to give Adidas a try. What a pleasant surprise :o These shoes are great looking, feels extremely well made, and best of all it found a place on my son's Instagram page (he is picky about his social image, you parents will know what I mean). Happy dad highly recommends :)",5,2 people found this helpful
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",DAUGHTERS,my daughter is 11 and wears a size 7 in women's we bought a size 5.5. i have to fighter her not to color on them,5,2 people found this helpful
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",Too tight even without laces!,"A very narrow fit. I was surprised because I had never been disappointed with an Adidas shoe purchase for my son. I wonder if the narrow sizing it is due to the ""unisex"" make of the shoe...?",1,One person found this helpful
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",Awesome sneakers!,"My son LOVES these sneakers.  They are his favorite color, super comfortable, and all-around a great shoe.  He never complains about them hurting his feet and the color is so vibrant!  We will be buying another pair now in the next size up because they are hard to find.",5,
"adidas Baby D.O.N. Issue 2 Basketball Shoe, Pink/Black/Pink, 1.5",So cute,I would recommend a half to whole size up.  They are also a bit narrow on his foot however his foot is a little wide.,5,
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",Horrible quality and return policy!,"I am very upset with this company. I had to spend $15 to ship my return back to them and I also find out I'm going to be charged a 15% restock fee? For the price of the shoes I didn't expect to have to pay return shipping at all. By the time I am through I will have spent almost half the cost of the shoes just to send them back, I have never had a company double charge me like this to even think about reading the return policy. Obviously I will in the future but I think it's wrong for this company to have such a high restock fee and charge for return shipping for a product that cost $75. This is ridiculous, am very very upset about this and will NEVER order from them again!! The shoe is terrible quality and the material is harsh and uncomfortable. You can see the glue along the fabric where it meets the sole. Very upset!",1,25 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",Awful,One of the shoes showed that it had been worn for more than just to try on. They also have THE HARDEST SOLES. It honestly sounded like I was walking around my house in high heels. NOT COMFORTABLE AT ALL. I am so disappointed because these are so cute. But in my opinion these shoes are definately not worth the money. Sent back.,1,19 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",Not a running shoe. Hard and uncomfortable sole. Sizing too large.,"These are cute, but just not comfortable. They also run very large and wide. I am a size 6 and they fit more like a 7.  They're very hard and the soles are not comfortable. Labeling them as a ""running"" shoe is misleading. These would probably hurt my feet walking around town all day, so being labeled a running shoe is inaccurate.  I chose to return.  Also, you must pay to return shipping + there is a restocking fee.  Disappointed.",1,7 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",Great look and style,"Great look and style, however they run really large. I usually wear 8.5 or 9, these I had to get an 8 and they are still large in the heel area. I'm going to keep them because they look so cute but the sizing is really off.",4,2 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",There perfect,Great item strongly recommend it to anyone the way the item is present it is the way it works perfectly,5,
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",Get in store or elsewhere,"The shoe is really cute, which drew me in. However, the sole is incredibly hard and the shoe is too stiff to get on even though the size ended up being too big. What I strongly hated about this is the seller not only makes you pay for return shipping (not unheard of), but there is also a restocking fee. Buy at your own risk.",1,4 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5","A little big, but not drowning","I think they fit a little big , which is odd cus adidas for me always fits just right! But I still like them! I have been wearing them since I received them.",5,
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5","shoe fits me a perfect, a little bit more room than expected for ...","i wear men's 9.5, maybe 10i purchased woman's size 11 (should be a 9 in men's). shoe fits me a perfect, a little bit more room than expected for a ""men's 9"" but i like the fit.shoe is nice, i took it and twisted and contorted as much as i could to break em in. sole is hard af, but it will break in it seems like. i almost want to cut the middle strap off -- i probably will.",5,One person found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5","Great Shoe, Great Price, but Fit Can Be Kind of Weird!","Great shoe! I was a little surprised, because when I got the shoes I noticed grayish/silver/gold speckles on the rim of the shoe (which you can kind of notice in the pictures), I still really like the shoe. Only downside for me was the fit. It fit perfectly in length, but in fit in the actual shoe was not very impressed. I have a pretty narrow foot so one of the shoe's elastic fit perfectly the other shoe's elastic was very big on me. Not quite sure the reason, but I still really loved the shoe. Another thing (which I really didn't mind, but others might) was the sole and bottom of the shoe is NOT flexible at all really. It is very hard and makes a noise when ever I walk. I do not mind this at all, but others might especially when buying a 100 dollar shoe. It got to my house fairly quickly and I was pleased when it arrived. Over all I really enjoy this shoe. It definitely is more of a fashion statement than a practical working shoe, but I really love it! Definitely would recommend!",4,18 people found this helpful
"adidas Originals Women's Tubular Viral W Running Shoe, Ice Purple Ice Purple/White, 9.5",These shoes are noticeably adorable. I plan to wear them casually and not ...,I took the advice of other who had bought the shoes and ordered a half size smaller. They fit perfectly.  These shoes are noticeably adorable.  I plan to wear them casually and not as a training shoe.,5,
"Body Glove Girls Water Shoe, Black/Salmon Rose 3 medium US",Would recommend.,"Good fit, good quality and comfortable. Would recommend.",5,
"PUMA Flyer Runner V PS Sneaker, Intense Blue, 1.5 UK Child",Great shoes,Lovely pair. A definite buy,5,
"Reebok Men's Flexagon Force 2 Training Shoes Cross Trainer, Pure Grey/True Grey/Dynamic Blue, 9",Not sold by Amazon,"These shoes didn’t fit and when I tried to return them I realized I would have to pay for return shipping. It’s my fault for not noticing this, but I wouldn’t have bought them if I knew it didn’t include free returns.",3,
"Reebok Men's Flexagon Force 2 Training Shoes Cross Trainer, Pure Grey/True Grey/Dynamic Blue, 9",Comfort,This is the second pair I have purchased.  I did so because I was so pleased with the first pair.  They are very comfortable for walking or working out on a treadmill.  Highly recommend.  Great value for the price.,5,One person found this helpful
"Reebok Men's Flexagon Force 2 Training Shoes Cross Trainer, Pure Grey/True Grey/Dynamic Blue, 9",Get The Wide Version if you have a wide foot.,"They are awesome shoes but if you have a wide foot like me, then I recommend getting the wide version! You'll thank me for it lolI'm an Amazon delivery driver. I run thru shoes quickly. These are great except they are a bit tight on my wide foot. I bought the wide version and good Lord they feel Amazing!",4,
"Reebok Men's Flexagon Force 2 Training Shoes Cross Trainer, Pure Grey/True Grey/Dynamic Blue, 9",Ok quality..not the best out there..,I would not recommend this one.... Mine was torn within few months ...it's not for hard use and training although it says so... The heels wear off do quickly and mine the toe area is already torn...so used only for few months.. definitely not worth the money I guess....,4,
"Reebok Men's Flexagon Force 2 Training Shoes Cross Trainer, Pure Grey/True Grey/Dynamic Blue, 9",Good shoes.,"Shoes are a bit narrow at first, but once they were broken in, they fit like a dream.",5,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Super comfortable,"I was debating getting these shoes. After much back and forth with my self I decided to get them, and am I glad I did.1. They fit true to size2. They are super comfortable, light and stretchy3.  They came with little white ankle stockings....bonus4. They are not bad looking on at allThese are not supportive at all, eventhough I bought them primarily for the gym. I wouldn't do any type of high intensity activity in them. I don't think they would hold up under the pressure.I would definitely purchase another color, and I would definitely recommend these.",5,7 people found this helpful
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Very comfortable. This is an attractive,"Very comfortable. This is an attractive, comfortable walking shoe for summer.  They are mesh and would probably not do for cold or wet weather but they are great for warm and dry.  I have a small foot and athletic type shoe usually make my feet look likes Minnie Mouse's. |These are slim and weightless and look great. I've had many complements on them.",5,5 people found this helpful
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Comfy and Cute!,"These cute, lightweight sneakers are like wearing comfy slippers!  They don't have great support so I would not recommend using them for running or aerobics but I've been wearing them all day around the house and I have zero complaints!  If you wear them outside I would wait till warm weather as they are not waterproof nor do they insulate in any way.  Understand what you are purchasing-these are fashionable, comfy, casual shoes.  Not high-performance sneakers.  Fit true to size.  Am a 7.5, ordered a 7.5 and they fit perfectly.  I love these so much I have purchased 2 more pairs in different colours!  Great shoes for the price!",5,One person found this helpful
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,"Comfortable, great support and awesome value for the $$!","Just arrived (so cannot speak to durability yet), and I'm thrilled with these shoes!  They are incredibly comfortable, no sore spots or discomfort and the arch support is fantastic.  I was debating whether to buy these or the Dr. Scholl's Madison walking shoe.  I went with these because they were less expensive, boy am I glad I did!  They are super breathable and comfortable which is just what I need for an upcoming trip to NYC.",5,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,these seem like they are going to be good for the first ...,"I have Type 2 diabetes and my feet get very tender and hot in regular sneakers and they swell if I walk for a long time, these seem like they are going to be good for the first problem since they are very ventilated as for the feet swelling they are pretty stretchy so we'll see. I can't test them outside for now because it's winter and there is a lot of snow, but I wore them all day yesterday in the house and they were very comfy.The sockette that come with them have a seem down the middle so they are unusable for me because the seem irritate the sole of my feet.",4,2 people found this helpful
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Very comfy to wear,I love wearing these for shopping trips because they feel so comfortable and very lightweight.,5,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Soles are slender,"It is definitely light, true to size and seems comfortable. However I had to return the pair because the soles are very narrow/slender compare to the typical brands i’m use to wearing.",4,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Nice.,Comfortable for a few months. But now loose on top of shoe. The elastic is not strong enough. Not anywhere near as comfortable as Sketchers.,3,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Comfortable,I really like these shoes.  They offer more support than sandals.  They do run a wide.,4,
konhill Women's Casual Walking Shoes Breathable Mesh Work Slip-on Sneakers 0617 Black Size: 5,Very comfy,Very comfy for walking at home. My wife was heavily pregnant when I bought these for her and her feet were swollen.she felt very comfortable walking in these for long distances.,5,
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Call the Doctor,"I deal with a lot of swelling in my feet, and neuropathic pain as well. This is my second pair of Dr. Comfort's and they have pluses and minuses over the previous pair.Pluses:Extra ""depth"" to the shoe - Most of the swelling I have is on the top of my feet, with a little less to the sides. Having this extra depth keeps my foot from feeling mooshed into the shoe, putting extra pressure on the swollen areas.Velco Straps/Tongue design - Someone actually did a little engineering here. Instead of a regular flapper of a tongue this shoe has no tongue but a separation to the side of the shoe that opens wide, allowing a lot easier access to get one's foot into the shoe without having to yank the things on over your feet. The straps make adjusting the amount of pressure to hold the foot in place highly adjustable.Minuses:Inserts - Although these come  with very high quality inserts, they aren't as comfortable as my original Dr. Comforts. Not as well padded and not as good arch support. It probably would never be noticeable though if I hadn't had the first pair to compare.Inner Padding - The insides of my originals were soft as lamb's wool. While these are fairly comfortable, they are the level of cooshiness I've come to expect.The minuses are relative though. Compared to other shoes on the market, if you suffer from issues with your feet, these are a heck of a lot kinder to your tootsies than any ""normal"" shoe you will find. Overall I am quite pleased with this purchase.",4,62 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Great for special needs.,I wear these shoes because I use AFOs (in shoe braces) on both legs.  I also have a hip problem and have trouble tying my shoes.  These work great.  This is my second pair.  The others are black/grey.  I got these white ones for summer.  The extra wide are really wide and work perfect for me.  They come with spacers to adjust shoe depth.,5,24 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,SO DISAPPOINTED,"I'm a type 1 diabetic. As I age, I've found it difficult to buy comfortable shoes. I had high hopes for these until I tried them on. There is virtually no padding in them and arch support is inferior. For the price, I expected much more. They're also huge. My feet rattled around inside even when I used my orthotics. Quality is not as good as I'd expected.",1,16 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,"Ok shoes, not perfect","Ugly but not horrible, fit pretty good, comfortable.Update: Still like them but 3 months in and some of the tread is peeling off. Glued it back on.Update: 5 months in and the interior is crumbling. Heel is worn out and some plastic thing is poking me around the heel. Top layer of insoles is shredding. It's just the fabric part of it but it makes it uncomfortable to wear because I feel fabric lumps under my feet. I was able to fix it by gluing on some inexpensive thin insoles. But for the price the shoe should have lasted longer.",3,5 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,These shoes are wonderful for my special needs son who wears AFO braces ...,These shoes are wonderful for my special needs son who wears AFO braces on both legs. These shoes go on easy and come off easy because of the extra shoe depth and wide open access to the shoe. No more struggling and fighting to apply the shoes over the braces. It's a breeze.,5,18 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Way to go Dr. Comfort !!! . Comfort all day long!!!,"For several yrs I have been trying to get my husband to try Dr. Comfort diabetic shoes. I have been wearing Dr. Comfort shoes for 4 yrs. I love the support and comfort plus the styles of my shoes.  Finally,  his podiatrist recommended Dr. Comfort diabetic shoes and he came right home and ordered. A day after receiving his shoes he said, ""Why didn't I ever buy these shoes for him in the past!""  I just shook my head, no use telling him that these are the shoes I've been talking to him about for years. He loves his new shoes and said he doesn't want any other shoes from now on. This is onehard-headed guy who knows a quality product when he feels one! Way to go Dr. Comfort!!!",5,2 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Do not buy this brand of shoe.They are a huge ripoff,This is the 2nd time that I have written about problems with this shoe. The first time was because the Velcro straps on my left shoe were uneven. So I wrote to the Dr. Comfort company and Never received a reply from them at all. (Great Customer Service)Now the sole on my left shoe has come unglued and is not safe to walk with because the rubber on the sole keeps rolling up when walkingwhich is very dangerous for me (Great Workmanship) I belong to a stroke club with about 300 members and I will definitely tell them to steer clear of the Dr. Comfort shoes because they are a $150 ripoff that did not last 2 months without falling apart.,1,2 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Stretched out in 5 months,"These were great for several months, but recently, my husband was driving our truck, hauling our 43 ft 5 th wheel trailer,er and the shoes had stretched so much that his shoe fell off while driving and got stuck under the brake pedal, nearly causing a very serious accident. Thankfully we have a hand trailer brake he was able to use. We tried tightening these with the Velcro as far as possible but the shoe still slipped off. Is 5 months the average length of use for wear. If so, these are very expensive for the length we have had them.",2,7 people found this helpful
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Not wide enough,Shoes seem excellent quality; sturdy and supportive and well made. Unfortunately the width runs a bit small. A small block inserted in the toe showed the width just over 1/2 inch narrower than 2 other brands. My toes were painfully cramped and walking was uncomfortable. The issue was only with the toe; otherwise the shoe seemed comfortable. If toe width is important this is probably not your best choice. If that is not a major issue however this seems to be an excellent option. Unfortunately I returned mine.,2,
DR. Comfort Winner-X Men's Therapeutic Diabetic Extra Depth Shoe: 10 X-Wide (XW/6E) White,Finally a Shoe that Works.,"I have too many foot problems to talk about ,so lets just say these are the only shoes I wear now. Finally a shoe that is both wide and deep enough to deal with it all. They were comfortable new and as they break in they are getting even better. The included inserts were sized correctly and as far as the quality goes, they pass the test so I don't believe durability to become an issue down the road. I now use ""shoe leather express"" more than my car lol.",5,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Disappointing new version of this shoe,"Ok so I’ve run in the wave creations for 13 years and this update is very disappointing. First off it’s much heavier than previous models, maybe that means more cushioning and can be used for longer runs idk.  I don’t feel it has the same arch support and it bothers my shins slightly.  The toe box is smaller and it feels like my toe bang up against the medial side of the shoe.  This could be the shoe just runs smaller and I need a bigger size? Either way my feet are extremely narrow so I usually never have a problem with a narrow toe box.  It does not have a tongue which I actually love. It slides on so easily and feels like it fits great but then I start running... I thought it would the same as my other Mizunos but I’m frustrated I may have to find myself a new running shoe.  Overall I’m going to give it another week and see if I can “break it in” a bit, although I have never needed to do this with previous versions.",2,14 people found this helpful
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",My feet are extremely happy!,"I am a sneakerhead, having over 100 pairs in my collection. Not only do I want to run in something comfortable, but I’m also about the colors. These are no plain Jane  shoes. They sparkle with color. Like something in the ocean, a nice blue-green color scheme. Did I mention comfort and fit?  My size 11 footsies are happy. Ran five miles so far, and no issues. Mizuno makes great shows!",5,5 people found this helpful
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Runs Sooo Small!,"First of all, I’m a size 6.5 in almost every normally sized shoe/sneaker/sandal etc. The sizing of this sneaker (and another Mizuno style of running shoe that I tried on in-store) is completely wonky! I started by ordering my regular size, and it was So Small and Painful. So then ordered a 7, and then a 7.5, and finally an 8(!) before I could put them on my feet without my toes getting smushed up at the front. Unfortunately, in the size that fit me the best, the arch support of the sneaker was positioned in the wrong place, so it was really bothersome and uncomfortable to wear. Also, the material by my ankles rubbed. On the positive side - I can say that the cushioning and the integrated tongue were nice.I bought and returned 4 pairs of the same style of sneaker to Amazon and have nothing to show for it, but a complete lack of confidence in Mizuno sneakers. I’m going to try a different brand. Wish me luck…",1,One person found this helpful
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK","Loyal customer. Still good, just need tie space back.","I've had 20 pairs if wave creation over the years. These look great.  However, my toes keep cramping up. Im not a runner.  Working from home I'm wearing. them all day. I keep wearing them a half day s and switchback to my perfect wave creation 20s.  Please put the toe box back to normal.",3,2 people found this helpful
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Runs small - size up,"I LOVE the color and style of this shoe! And when I tried them on, they seemed super comfy. Problem is, they run about a half size too small (and they don’t have them the next half size up to exchange…boo). I had seen similar reviews for other Mizuno shoes about sizing, but most reviews of this particular shoe said they fit true to size. I would disagree. This is the second pair of Mizuno‘s I have ordered on Amazon and will return because they’re just too small. Seems as if the sizing of Mizuno has shifted overall, regardless of the style. Order a half size up and my guess is you’ll be very happy!",4,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Huge Mizuno fan but the fit on these is terrible!,"I’m a huge mizuno fan, they have been my choice in running shoe for 10+ years but these are super disappointing. I am a 7 1/2 in regular shoes but always order an 8 or 8 1/2 in mizuno since they tend to run small. Bought an 8 1/2 and they don’t fit at all. The heel padding pushes your foot so far forward your toe is crammed at the front of the toe box. The plastic pieces that the laces attach to are rigid so if you try to tighten the laces to keep your foot back they push into the sides of your foot giving you blisters. This is more than a size issue, it’s an overall fit issue. Unfortunately I missed the return window so have tried to make these work, but there is just no way. Very disappointed!",1,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",The Right Size is a Crapshoot,"I wear a 9 1/2 Mizuno. At least, I have for the last 10 years. I ordered the Creation Waveknit 2 in a size 9 1/2. They were too small. So, I sent them back and ordered a size 10. I thought it was just me—because how could it possibly be the shoe—and thought if I sucked it up, put on thicker socks, and changed up the lacing that they would work. Nope.  It looks like I’m wearing clown shoes.  Like, they really look that ridiculous. These things actually slip off. And because I tried to make it work like an abusive relationship, I can’t send them back.So if you’re looking for a pair of women’s Creation Waveknit 2 running shoes in a size 10, I have a friend who can cut you a deal.",2,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Well made,This is my second purchase and it’s extremely comfortable for working or standing for long durations. This is a well made shoe drained to support the foot not just look pretty. Material allows the toes to move freely and breathe.,5,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Not a great fit,"I wanted so badly to love these shoes. I've owned several pair of Mizunos in the past and wore them until they were practically falling apart. These are narrow and small. My foot felt squeezed in, despite being the correct size. I walked around my carpeted home for a few hours. When I took the shoes off, it was a relief. Had to return them :(",2,
"Mizuno Women's Wave Creation WAVEKNIT 2 Road Running Shoe, Quiet Shadeblack, 3.5 UK",Uncomfortable,This was my 4th pair of Mizuno Wave shoes.  This style of knit shoe is sooooo uncomfortable that I can only wear then a few hours before my feet start to ache.,1,
"PUMA Women's Provoke Xt First Mile Cross Trainer, Eggnog-Soft Fluorescent Yellow, 7 UK",Wonderful,Awesome. Amazing. I love them!!!Great service,5,
"PUMA Women's Provoke Xt First Mile Cross Trainer, Eggnog-Soft Fluorescent Yellow, 7 UK",Uncomfortable,Incredibly uncomfortable as the back of the shoe is high and causing excruciating pain on the back of my foot. Nice style and design.,1,One person found this helpful
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,Excellent,"The shoes provide excellent grip on frosty parking lot, wet surfaces and light snowy area. I am very glad that I made the right  decision  buying them.",5,2 people found this helpful
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,Check all the boxes.,I would never have considered ordering shoes online but haven't been able to find what I need for our slushy days. These fit very well and I usually need to buy footwear from specialty stores. Surp6and pleased.,5,
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,Nice shoe for the price.,These are very comfortable and lined so are warm.  They are nice to wear in town when you don’t want to wear a boot.  Good price for a good brand.,4,One person found this helpful
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,Trud to size and very comfortable.,I have been looking for winter slip on shoes for a while. I was a little nervous about buying on line as sometimes shoes are not true to size. These are true to size and very comfortable,5,
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,"Dry, comfy, light- works for me!",This are my go to. Second pair..first pair lasted years...they work for Canadian weather. I love them ..,5,
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,Thumbs up.,"Love them, a bit stiff at first but breaking in great. Slip on and off quickly, love walking dog in them in winter.",4,
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,"Nice, functional boots",They are warm and waterproof.  They are a bit difficult to get on - I need to use a shoe horn since the elastic on the top is a bit snug.,4,
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,comfortable,good arch support and orthotics fit,5,2 people found this helpful
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,My second pair of Merrel shoes,Great winter shoe. Fits well & keeps your feet warm and dry. This shoe is a must for winter!,5,One person found this helpful
Merrell Women&#39;s Icepack Guide Moc Polar Wp Snow Shoe,great for winter.,love Them .,5,
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK","Comfortable for all day, heavy walking wear","I was surprised by these shoes.  I tried them on and they felt comfortable enough, but didn't seem to have the support of other sneakers I've owned.  I gave them a try going to Universal for two days.  At the end, I was the only one in our group without bad foot pain.  My feet were mildly sore, but nothing compared to what they normally would have been after walking that much.",5,One person found this helpful
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",Great run-around shoe.,So very comfortable,5,One person found this helpful
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",Five Stars,very comfortable walking shoes,5,
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",Five Stars,love these sneakers,5,
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",Five Stars,Great fit and super comfy.,5,
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",Five Stars,love them they are super comfortable,5,
"Etnies Scout W's, Womens Indoor Court Shoes, Black (589/Black/Blue/White), 4.5 UK",for short term activities they will do fine. sketchers memory foam shoes beats these hands down,"the shoes are a little snug to get on, but once on, they are not tight. had hoped for more arch support, but they do ok. my job requires standing for long periods, these shoes are not going to provide the support and comfort needed. for short term activities they will do fine. sketchers memory foam shoes beats these hands down.",3,
"PUMA Unisex-Child Wired Sneaker, Black-Black-Black, 2 Little Kid",My daughters favorite slip-on shoe…,"Putting on and tying shoes…especially when it’s time to go is not one of my daughters favorite things to do.  She absolutely love’s her Puma’s!  They’re not only great looking, but she says they are “LIGHT” and “SUPER COMFY”.  We liked them so much we ordered a 2nd pair in case Amazon runs out of stock.  If you have a chance BUY THESE NOW",5,One person found this helpful
"PUMA Unisex-Child Wired Sneaker, Black-Black-Black, 2 Little Kid",Super cute.,"SUPER cute shoe. Fit as expected & I got them when they were $30 which is about the max I will pay for my sons shoes for the age of 3. I was very satisfied. It is a lighter kind of shoe. These are not leather, heavy duty shoes. My son isn’t very hard on his shoes yet so I didn’t feel like they were a waste not being as heavy duty as I normally buy. They are not poorly made by any means. Just not a pair of shoes you go puddle jumping in.",5,3 people found this helpful
"PUMA Unisex-Child Wired Sneaker, Black-Black-Black, 2 Little Kid",Great buy,"You rarely get bad products from this name and this is no exception. Fits great, looks great.",5,3 people found this helpful
"PUMA Unisex-Child Wired Sneaker, Black-Black-Black, 2 Little Kid",A bit small,Great shoe but plan for them to be too dirty to wear after one day. Unless you can be sure they aren’t being worn outside they get dirty fast. Also we’re a bit snug compared to the same size in other sneakers. Usually love puma but these ones not so much.,2,
"PUMA Unisex-Child Wired Sneaker, Black-Black-Black, 2 Little Kid",It worked,I was looking for some nice white shoes for my son. It works. They fit as expected and are holding up against my five year old and recess. He has even managed to keep them somewhat clean.,5,2 people found this helpful
New Balance Men&#39;s 331v1 Skate Sneaker,Nice sneakers and price,"I had these for walking, its seems NB make sneakers better for people that do a lot of walking. I came across them when i was just browsing thru sneakers and came to these with a low  price, i bought them and stored them as replacement. I prefer the camou version of these shoes but these white color ones will do. Bought them for $27.37, while these can go for as high as $50 plus, so money save.",5,
"Aldo Women's Dilathiel Sneaker, White, 9.5 UK",Comodos y ligeros,Me gusto,5,
